source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread,ja3_never_seen_conns,ja3_rare_conns,ja3_known_c2_conns,ja3_min_frequency,ind_ja3_c2_match
10.10.1.169,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,302.0,290.0,10.0,77.0,39.0,161.0,15.060049668874173,1423657.5761589403,236460.06291390728,429944588.0,10.899523585780772,1016.3973509933775,0.25496688741721857,0.1291390728476821,0.5331125827814569,0.034482758620689655,0.18596104874401553,0,0,0,0,0.0,39.0,0.0,8.145909531528744e-06,0
94.102.49.157,315.0,181.0,172.0,62.0,35.0,9.0,3.0,39.0,137.0,153.0,0.19682539682539682,0.02857142857142857,0.1111111111111111,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185922934297708,0,0,0,0,0.0,0.0,0.0,,0
203.0.113.97,309.0,181.0,158.0,62.0,35.0,14.0,2.0,40.0,136.0,157.0,0.20064724919093851,0.045307443365695796,0.11326860841423948,0.5080906148867314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18587332750262053,0,0,0,0,0.0,0.0,0.0,,0
94.102.49.201,311.0,180.0,166.0,45.0,43.0,12.0,3.0,43.0,136.0,159.0,0.14469453376205788,0.03858520900321544,0.1382636655948553,0.5112540192926045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18579226739864763,0,0,0,0,0.0,0.0,0.0,,0
192.168.2.165,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,315.0,306.0,9.0,69.0,36.0,155.0,15.7903873015873,1005908.6444444444,231046.70476190475,316861223.0,56.69715668535192,718.0126984126985,0.21904761904761905,0.11428571428571428,0.49206349206349204,0.029411764705882353,0.18575142374978293,0,0,1,0,0.0,36.0,0.0,8.145909531528744e-06,0
203.0.113.127,321.0,186.0,170.0,59.0,37.0,12.0,7.0,49.0,131.0,158.0,0.1838006230529595,0.037383177570093455,0.11526479750778816,0.49221183800623053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18574448871047777,0,0,0,0,0.0,0.0,0.0,,0
10.30.1.143,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,328.0,315.0,9.0,76.0,38.0,167.0,14.051405487804878,2254966.576219512,258828.36890243902,739629037.0,50.41577456209734,1610.2225609756097,0.23170731707317074,0.11585365853658537,0.5091463414634146,0.02857142857142857,0.18571622989291547,0,0,1,0,1.0,38.0,0.0,8.145909531528744e-06,0
10.30.1.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,296.0,10.0,72.0,37.0,149.0,13.726388349514561,962125.3883495146,238542.1585760518,297296745.0,15.918163913672052,686.7411003236246,0.23300970873786409,0.11974110032362459,0.48220064724919093,0.033783783783783786,0.18566752741035042,0,0,0,0,1.0,37.0,0.0,8.145909531528744e-06,0
10.10.3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,312.0,9.0,73.0,32.0,158.0,14.645911042944785,1008054.0521472392,258998.99693251535,328625621.0,10.719341890784344,719.5214723926381,0.22392638036809817,0.09815950920245399,0.48466257668711654,0.028846153846153848,0.18564064522405477,0,0,0,0,1.0,33.0,0.0,8.145909531528744e-06,0
172.16.0.131,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,306.0,295.0,9.0,71.0,39.0,136.0,15.051650326797386,2430469.8529411764,254480.69607843139,743723775.0,19.050433516355678,1735.5522875816994,0.23202614379084968,0.12745098039215685,0.4444444444444444,0.030508474576271188,0.1856285399510308,0,0,0,0,0.0,39.0,0.0,8.145909531528744e-06,0
10.30.1.225,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,288.0,282.0,9.0,69.0,40.0,159.0,15.369114583333335,2741631.920138889,245015.84027777778,789589993.0,18.93706829573691,1957.8055555555557,0.23958333333333334,0.1388888888888889,0.5520833333333334,0.031914893617021274,0.18548267694180154,0,0,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
10.10.2.199,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,300.0,286.0,9.0,70.0,38.0,133.0,13.660050000000002,2912482.0833333335,241510.12666666668,873744625.0,26.44495401767336,2079.89,0.23333333333333334,0.12666666666666668,0.44333333333333336,0.03146853146853147,0.18542931306906962,0,0,0,0,1.0,39.0,0.0,8.145909531528744e-06,0
10.30.1.66,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,290.0,281.0,9.0,60.0,30.0,151.0,14.388048275862067,1025638.5482758621,278013.9137931034,297435179.0,31.84448309347046,732.0827586206897,0.20689655172413793,0.10344827586206896,0.5206896551724138,0.03202846975088968,0.1853155457107296,0,0,0,0,0.0,30.0,0.0,8.145909531528744e-06,0
10.20.0.97,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,314.0,301.0,9.0,58.0,34.0,140.0,15.65407643312102,1001605.652866242,250706.6464968153,314504175.0,9.684242673895772,714.9203821656051,0.18471337579617833,0.10828025477707007,0.445859872611465,0.029900332225913623,0.18529644395394462,0,0,0,0,0.0,34.0,0.0,8.145909531528744e-06,0
8.8.8.101,308.0,181.0,164.0,52.0,33.0,14.0,6.0,51.0,126.0,156.0,0.16883116883116883,0.045454545454545456,0.10714285714285714,0.5064935064935064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18524598292983385,0,0,0,0,0.0,0.0,0.0,,0
10.20.0.96,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,311.0,298.0,9.0,64.0,35.0,165.0,15.058536977491961,955417.8392282958,249794.77170418008,297134948.0,31.489501534802276,681.9614147909967,0.2057877813504823,0.11254019292604502,0.5305466237942122,0.030201342281879196,0.18524383784256226,0,0,0,0,1.0,36.0,0.0,8.145909531528744e-06,0
10.30.2.108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,291.0,8.0,74.0,31.0,136.0,14.120575250836119,939575.7023411371,243301.39464882945,280933135.0,9.540050734154251,670.61872909699,0.24749163879598662,0.10367892976588629,0.45484949832775917,0.027491408934707903,0.18515761187099578,0,0,0,0,0.0,31.0,0.0,8.145909531528744e-06,0
10.40.0.168,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,291.0,285.0,10.0,72.0,49.0,149.0,14.243786941580757,996487.5807560137,249452.76632302406,289977886.0,10.025280935114809,711.2920962199313,0.24742268041237114,0.16838487972508592,0.5120274914089347,0.03508771929824561,0.18515288420997678,0,0,0,0,2.0,49.0,0.0,8.145909531528744e-06,0
208.67.222.38,305.0,178.0,163.0,54.0,44.0,11.0,1.0,46.0,138.0,152.0,0.17704918032786884,0.036065573770491806,0.14426229508196722,0.49836065573770494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18506249238919292,0,0,0,0,0.0,0.0,0.0,,0
1.1.1.202,313.0,189.0,166.0,60.0,35.0,8.0,4.0,39.0,143.0,154.0,0.19169329073482427,0.025559105431309903,0.11182108626198083,0.49201277955271566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18503959552546867,0,0,0,0,0.0,0.0,0.0,,0
178.62.12.170,330.0,182.0,161.0,57.0,39.0,9.0,5.0,47.0,142.0,150.0,0.17272727272727273,0.02727272727272727,0.11818181818181818,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18496031855292383,0,0,0,0,0.0,0.0,0.0,,0
192.168.2.215,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,306.0,9.0,72.0,30.0,168.0,13.912916398713827,2790676.6623794213,245362.15434083602,867900442.0,32.07872076428435,1992.8488745980708,0.2315112540192926,0.09646302250803858,0.5401929260450161,0.029411764705882353,0.18477234408544796,0,0,0,0,0.0,30.0,0.0,8.145909531528744e-06,0
192.168.10.92,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,285.0,280.0,9.0,56.0,36.0,131.0,14.479378947368419,2647163.61754386,259595.61754385964,754441631.0,20.736740354709507,1890.3438596491228,0.19649122807017544,0.12631578947368421,0.45964912280701753,0.03214285714285714,0.184758487849758,0,0,0,0,0.0,36.0,0.0,8.145909531528744e-06,0
1.1.1.5,308.0,174.0,162.0,51.0,40.0,15.0,3.0,40.0,129.0,149.0,0.16558441558441558,0.048701298701298704,0.12987012987012986,0.4837662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18470760388844798,0,0,0,0,0.0,0.0,0.0,,0
172.16.0.174,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,312.0,307.0,9.0,64.0,48.0,164.0,15.268891025641027,2341359.6314102565,259950.60576923078,730504205.0,15.693931356697261,1671.9038461538462,0.20512820512820512,0.15384615384615385,0.5256410256410257,0.029315960912052116,0.18464823623884818,0,0,0,0,0.0,48.0,0.0,8.145909531528744e-06,0
203.0.113.10,300.0,173.0,165.0,49.0,37.0,8.0,2.0,43.0,120.0,147.0,0.16333333333333333,0.02666666666666667,0.12333333333333334,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18457700427603008,0,0,0,0,0.0,0.0,0.0,,0
192.168.1.200,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,300.0,287.0,8.0,60.0,35.0,145.0,15.363753333333333,2110408.6333333333,243842.76666666666,633122590.0,23.937406260430627,1506.9433333333334,0.2,0.11666666666666667,0.48333333333333334,0.027874564459930314,0.18453377681839056,0,0,0,0,1.0,35.0,0.0,8.145909531528744e-06,0
203.0.113.37,315.0,187.0,169.0,55.0,33.0,10.0,3.0,52.0,121.0,168.0,0.1746031746031746,0.031746031746031744,0.10476190476190476,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18446514784571688,0,0,0,0,0.0,0.0,0.0,,0
10.30.1.179,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,307.0,295.0,10.0,78.0,41.0,155.0,15.233586319218242,2501880.0846905536,235454.4951140065,768077186.0,45.401554837175965,1786.5667752442996,0.254071661237785,0.13355048859934854,0.504885993485342,0.03389830508474576,0.18431530274550956,0,0,1,0,3.0,41.0,0.0,8.145909531528744e-06,0
94.102.49.200,296.0,170.0,159.0,49.0,36.0,12.0,4.0,44.0,137.0,148.0,0.16554054054054054,0.04054054054054054,0.12162162162162163,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18428365441926897,0,0,0,0,0.0,0.0,0.0,,0
45.142.212.132,328.0,184.0,167.0,53.0,43.0,11.0,1.0,50.0,134.0,163.0,0.16158536585365854,0.03353658536585366,0.13109756097560976,0.4969512195121951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841128851839111,0,0,0,0,0.0,0.0,0.0,,0
185.220.101.34,304.0,181.0,161.0,49.0,39.0,10.0,3.0,44.0,125.0,131.0,0.1611842105263158,0.03289473684210526,0.12828947368421054,0.4309210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18410059161573822,0,0,0,0,0.0,0.0,0.0,,0
8.8.8.160,320.0,184.0,158.0,55.0,38.0,10.0,3.0,58.0,138.0,166.0,0.171875,0.03125,0.11875,0.51875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840781690487393,0,0,0,0,0.0,0.0,0.0,,0
10.40.0.199,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,285.0,275.0,8.0,60.0,39.0,146.0,14.034628070175438,937482.9614035088,248915.2701754386,267182644.0,15.566076015781446,669.1333333333333,0.21052631578947367,0.1368421052631579,0.512280701754386,0.02909090909090909,0.1840478369287354,0,0,0,0,0.0,39.0,0.0,8.145909531528744e-06,0
10.40.0.72,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,312.0,299.0,9.0,68.0,33.0,153.0,15.696048076923079,1082164.9743589743,255129.3141025641,337635472.0,10.854701072255239,772.474358974359,0.21794871794871795,0.10576923076923077,0.49038461538461536,0.030100334448160536,0.18399634891212635,0,0,0,0,1.0,33.0,0.0,8.145909531528744e-06,0
192.168.1.226,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,307.0,302.0,9.0,50.0,34.0,157.0,13.560394136807819,1634347.374592834,244646.51791530944,501744644.0,12.75691147644195,1166.9087947882736,0.16286644951140064,0.11074918566775244,0.511400651465798,0.029801324503311258,0.18390387171974065,0,0,0,0,1.0,35.0,0.0,8.145909531528744e-06,0
10.40.1.151,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,1.0,286.0,275.0,8.0,57.0,33.0,146.0,14.773856643356645,1845701.1153846155,241886.21678321678,527870519.0,23.57705305203202,1317.8181818181818,0.1993006993006993,0.11538461538461539,0.5104895104895105,0.02909090909090909,0.18388739020818612,0,0,0,0,1.0,33.0,0.0,8.145909531528744e-06,0
203.0.113.182,305.0,181.0,169.0,51.0,38.0,14.0,5.0,50.0,131.0,157.0,0.16721311475409836,0.04590163934426229,0.12459016393442623,0.5147540983606558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836985679402422,0,0,0,0,0.0,0.0,0.0,,0
45.142.212.61,313.0,182.0,164.0,59.0,35.0,8.0,3.0,56.0,128.0,161.0,0.18849840255591055,0.025559105431309903,0.11182108626198083,0.5143769968051118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836948305312759,0,0,0,0,0.0,0.0,0.0,,0
172.16.1.53,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,323.0,314.0,9.0,71.0,44.0,158.0,14.037148606811146,2372507.6439628485,239057.5108359133,766319969.0,24.59166345220607,1694.1269349845202,0.21981424148606812,0.13622291021671826,0.4891640866873065,0.028662420382165606,0.18368305965458687,0,0,0,0,0.0,44.0,0.0,8.145909531528744e-06,0
8.8.8.77,305.0,180.0,159.0,49.0,44.0,10.0,2.0,44.0,120.0,147.0,0.16065573770491803,0.03278688524590164,0.14426229508196722,0.4819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183648347396143,0,0,0,0,0.0,0.0,0.0,,0
94.102.49.66,326.0,189.0,166.0,52.0,43.0,12.0,4.0,47.0,142.0,161.0,0.15950920245398773,0.03680981595092025,0.13190184049079753,0.4938650306748466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1835128270925348,0,0,0,0,0.0,0.0,0.0,,0
103.75.190.126,319.0,187.0,165.0,61.0,35.0,7.0,3.0,44.0,127.0,162.0,0.19122257053291536,0.0219435736677116,0.109717868338558,0.5078369905956113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18339332572447486,0,0,0,0,0.0,0.0,0.0,,0
91.108.56.149,300.0,188.0,162.0,51.0,33.0,9.0,4.0,53.0,120.0,149.0,0.17,0.03,0.11,0.49666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832637031769001,0,0,0,0,0.0,0.0,0.0,,0
45.142.212.53,301.0,180.0,159.0,47.0,31.0,10.0,5.0,48.0,136.0,141.0,0.15614617940199335,0.03322259136212625,0.10299003322259136,0.4684385382059801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832407223166479,0,0,0,0,0.0,0.0,0.0,,0
10.10.1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,290.0,9.0,75.0,40.0,144.0,14.72632441471572,1341254.3177257525,254047.82943143812,401035041.0,138.115052788779,957.551839464883,0.2508361204013378,0.13377926421404682,0.4816053511705686,0.03103448275862069,0.18316507929446035,0,0,1,0,1.0,40.0,0.0,8.145909531528744e-06,0
1.1.1.31,296.0,173.0,155.0,50.0,35.0,11.0,6.0,44.0,131.0,149.0,0.16891891891891891,0.037162162162162164,0.11824324324324324,0.5033783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18310404070842545,0,0,0,0,0.0,0.0,0.0,,0
10.10.3.101,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,317.0,307.0,8.0,81.0,37.0,161.0,15.154170347003156,1430136.8675078864,259882.6593059937,453353387.0,13.220818703656448,1021.02523659306,0.2555205047318612,0.1167192429022082,0.5078864353312302,0.026058631921824105,0.18303727931684233,0,0,0,0,0.0,37.0,0.0,8.145909531528744e-06,0
10.40.1.45,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,295.0,285.0,10.0,49.0,33.0,142.0,14.91622372881356,996863.5050847458,246591.85423728815,294074734.0,8.857151420104547,711.5593220338983,0.16610169491525423,0.11186440677966102,0.48135593220338985,0.03508771929824561,0.1829597998223298,0,0,0,0,1.0,33.0,0.0,8.145909531528744e-06,0
1.1.1.98,316.0,181.0,169.0,57.0,38.0,13.0,6.0,45.0,125.0,167.0,0.18037974683544303,0.04113924050632911,0.12025316455696203,0.5284810126582279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18292590349554672,0,0,0,0,0.0,0.0,0.0,,0
178.62.12.141,312.0,184.0,161.0,61.0,38.0,11.0,4.0,49.0,115.0,144.0,0.1955128205128205,0.035256410256410256,0.12179487179487179,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18289769958899826,0,0,0,0,0.0,0.0,0.0,,0
192.168.2.127,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,303.0,297.0,8.0,73.0,44.0,154.0,15.078650165016501,2892887.8745874586,252006.93729372937,876545026.0,27.224921659105778,2065.8580858085807,0.24092409240924093,0.14521452145214522,0.5082508250825083,0.026936026936026935,0.18265897602650016,0,0,0,0,1.0,44.0,0.0,8.145909531528744e-06,0
45.142.212.3,303.0,172.0,166.0,52.0,32.0,11.0,4.0,44.0,132.0,163.0,0.1716171617161716,0.036303630363036306,0.10561056105610561,0.5379537953795379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18260362852611045,0,0,0,0,0.0,0.0,0.0,,0
203.0.113.201,306.0,181.0,161.0,61.0,34.0,11.0,5.0,42.0,146.0,142.0,0.19934640522875818,0.03594771241830065,0.1111111111111111,0.46405228758169936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826000233821955,0,0,0,0,0.0,0.0,0.0,,0
10.10.3.240,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,291.0,284.0,9.0,79.0,40.0,159.0,16.201993127147766,1871232.089347079,257612.03092783506,544528538.0,13.884349409819594,1336.0927835051546,0.27147766323024053,0.13745704467353953,0.5463917525773195,0.03169014084507042,0.18249495040614538,0,0,0,0,0.0,40.0,0.0,8.145909531528744e-06,0
10.40.1.35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,296.0,10.0,86.0,37.0,152.0,15.178740983606556,2267156.7081967215,250637.1049180328,691482796.0,53.71702831148645,1618.9081967213115,0.2819672131147541,0.12131147540983607,0.49836065573770494,0.033783783783783786,0.18243945688890995,0,0,1,0,0.0,37.0,0.0,8.145909531528744e-06,0
45.142.212.138,306.0,178.0,163.0,46.0,38.0,8.0,4.0,43.0,126.0,165.0,0.1503267973856209,0.026143790849673203,0.12418300653594772,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18233203552459643,0,0,0,0,0.0,0.0,0.0,,0
91.108.56.111,333.0,189.0,169.0,59.0,34.0,13.0,4.0,50.0,137.0,163.0,0.17717717717717718,0.03903903903903904,0.1021021021021021,0.4894894894894895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18230528681510627,0,0,0,0,0.0,0.0,0.0,,0
203.0.113.116,333.0,188.0,166.0,65.0,40.0,11.0,3.0,44.0,142.0,164.0,0.19519519519519518,0.03303303303303303,0.12012012012012012,0.4924924924924925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18222598172695992,0,0,0,0,0.0,0.0,0.0,,0
10.40.1.19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,270.0,8.0,68.0,37.0,135.0,15.092361010830324,2583286.1985559566,258675.96389891696,715570277.0,44.12503190553605,1844.7039711191335,0.24548736462093862,0.13357400722021662,0.48736462093862815,0.02962962962962963,0.1822214507670158,0,0,1,0,0.0,37.0,0.0,8.145909531528744e-06,0
10.10.1.88,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,287.0,279.0,9.0,61.0,46.0,153.0,13.507418118466898,1984562.0696864112,257206.8780487805,569569314.0,21.839873724891024,1417.0592334494775,0.21254355400696864,0.1602787456445993,0.5331010452961672,0.03225806451612903,0.18214995600683925,0,0,0,0,2.0,46.0,0.0,8.145909531528744e-06,0
94.102.49.109,314.0,186.0,167.0,53.0,35.0,13.0,7.0,47.0,122.0,153.0,0.16878980891719744,0.041401273885350316,0.11146496815286625,0.4872611464968153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18204210074862126,0,0,0,0,0.0,0.0,0.0,,0
10.10.3.115,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,301.0,295.0,8.0,75.0,39.0,145.0,14.257269102990033,2360328.80730897,235309.926910299,710458971.0,28.914466867391443,1685.4617940199334,0.24916943521594684,0.12956810631229235,0.48172757475083056,0.02711864406779661,0.1820342738984967,0,0,0,0,0.0,39.0,0.0,8.145909531528744e-06,0
94.102.49.165,293.0,181.0,167.0,51.0,34.0,9.0,2.0,36.0,134.0,153.0,0.17406143344709898,0.030716723549488054,0.11604095563139932,0.5221843003412969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1819603572575048,0,0,0,0,0.0,0.0,0.0,,0
10.10.1.122,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,291.0,287.0,9.0,74.0,42.0,144.0,13.812357388316151,1719552.3333333333,248428.6494845361,500389729.0,66.63670648256807,1227.7800687285223,0.2542955326460481,0.14432989690721648,0.4948453608247423,0.0313588850174216,0.18192826097977788,0,0,1,0,2.0,42.0,0.0,8.145909531528744e-06,0
203.0.113.72,298.0,173.0,152.0,55.0,33.0,9.0,4.0,45.0,125.0,151.0,0.18456375838926176,0.030201342281879196,0.11073825503355705,0.5067114093959731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818273516597576,0,0,0,0,0.0,0.0,0.0,,0
192.168.1.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,280.0,9.0,79.0,39.0,152.0,14.937121951219511,1021121.181184669,242788.03832752613,293061779.0,16.524552464402724,728.8954703832752,0.27526132404181186,0.13588850174216027,0.5296167247386759,0.03214285714285714,0.18182307425140187,0,0,0,0,0.0,39.0,0.0,8.145909531528744e-06,0
192.168.2.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,282.0,10.0,60.0,39.0,148.0,14.383162162162163,990567.7702702703,252448.44932432432,293208060.0,18.68367790629101,707.0371621621622,0.20270270270270271,0.13175675675675674,0.5,0.03546099290780142,0.18165822812618737,0,0,0,0,0.0,39.0,0.0,8.145909531528744e-06,0
